"feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out","ident.1","ident.2"
"Hoechst","Stanford_IMC_Tonsil_Citra_20min",0.527104018323951,0.001861986011785,604016.5,0.505287386899026,0.66866124574013,0.66866124574013,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD68","Stanford_IMC_Tonsil_Citra_20min",0.912001507113684,-0.0591186789745548,29939,0.0250453407752436,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"aSMA","Stanford_IMC_Tonsil_Citra_20min",0.357900149143569,-0.107620261818457,351484,0.294032417817754,2.05045956439353e-62,2.47261300412161e-62,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD45RO","Stanford_IMC_Tonsil_Citra_20min",0.442989177999816,-0.237387556286621,141596,0.118451520505407,1.79957058931031e-209,3.20793018094446e-209,99.8233215547703,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD45RA","Stanford_IMC_Tonsil_Citra_20min",0.698860853635651,-0.0279280479572936,525498,0.439603075811115,1.0126435277893e-06,1.15328846220448e-06,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD14","Stanford_IMC_Tonsil_Citra_20min",0.41981418866044,-0.252482973539472,83105,0.0695211277974087,4.61041942328491e-266,1.57522663628901e-265,99.7349823321555,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD209","Stanford_IMC_Tonsil_Citra_20min",0.481921398652312,-0.173863292672605,110628,0.0925453742370703,1.38317480983925e-238,3.15056484463384e-238,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD16","Stanford_IMC_Tonsil_Citra_20min",0.592801441961883,-0.166770458842039,49732.5,0.0416035074686797,2.11230491915281e-301,1.08255627106581e-300,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD163","Stanford_IMC_Tonsil_Citra_20min",0.623672565811708,-0.126001240711778,169849,0.142086445283221,1.42079564885396e-184,2.33010486412049e-184,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pS6","Stanford_IMC_Tonsil_Citra_20min",0.487297464955202,-0.250363103367732,125319,0.104835066655959,1.55019846459517e-224,3.34516510781062e-224,99.9116607773852,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD11b","Stanford_IMC_Tonsil_Citra_20min",0.520951058734419,-0.194492825117042,89581,0.0749385975479173,1.83890492585016e-259,4.71219387249104e-259,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pSTAT5","Stanford_IMC_Tonsil_Citra_20min",0.55287399931861,-0.275399475571867,13902,0.0116296578862833,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"PDL1","Stanford_IMC_Tonsil_Citra_20min",0.644147511945905,-0.133335701603204,72991,0.0610603049041653,1.54111469583725e-276,6.31857025293272e-276,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"PD1","Stanford_IMC_Tonsil_Citra_20min",0.626177876749374,-0.155652193694439,39084,0.0326955509155156,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pSTAT1","Stanford_IMC_Tonsil_Citra_20min",0.691909677201894,-0.183217060868562,19773,0.0165410175072278,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pSTAT3","Stanford_IMC_Tonsil_Citra_20min",0.568746747567339,-0.222042709064631,65978,0.0551936101295642,6.37357484019196e-284,2.90351742719856e-283,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"FOXP3","Stanford_IMC_Tonsil_Citra_20min",0.497902448493783,-0.236618391149452,85460,0.0714911928471999,1.18517770673039e-263,3.73786815199584e-263,99.9116607773852,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD4","Stanford_IMC_Tonsil_Citra_20min",0.530565853167792,-0.120001085515759,263928,0.220787825248956,4.09449078225465e-113,5.41529426040131e-113,99.6466431095406,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pNFkB","Stanford_IMC_Tonsil_Citra_20min",0.460881311441823,-0.302921171286448,25082,0.0209822384623621,0,0,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Neurofilament","Stanford_IMC_Tonsil_Citra_20min",0.466296605757931,-0.334606143048231,49288.5,0.0412320811917764,6.9128532428321e-302,4.04895689937309e-301,99.7349823321555,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pMK2","Stanford_IMC_Tonsil_Citra_20min",0.574737088163689,-0.0946286944066528,262418,0.219524641289217,4.01988541233156e-114,5.49384339685313e-114,100,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD31","Stanford_IMC_Tonsil_Citra_20min",0.553408097057265,-0.142629912564155,329298,0.27547281561195,8.0402654232103e-74,9.98942067732189e-74,99.9116607773852,99.8106060606061,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD20","Stanford_IMC_Tonsil_Citra_20min",0.559660138653689,-0.0501696633517196,519623,0.434688370007495,1.24327475546568e-07,1.45640757068837e-07,99.7349823321555,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD8a","Stanford_IMC_Tonsil_Citra_20min",0.554987268810045,-0.0485655204708852,526090,0.440098310846986,1.24038138115856e-06,1.37447666560813e-06,99.6466431095406,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"VEGF","Stanford_IMC_Tonsil_Citra_20min",0.525003317022421,-0.245736249676864,91661,0.0766786125388157,2.3277952507027e-257,5.61409442816534e-257,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD3","Stanford_IMC_Tonsil_Citra_20min",0.637624870727656,-0.0193912982967571,576187,0.482006739211907,0.145243138087009,0.148874216539185,99.9116607773852,99.6212121212121,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pCREB","Stanford_IMC_Tonsil_Citra_20min",0.801332929636692,0.0374102681720113,666736,0.557755112967127,2.93512926549643e-06,3.16684999698299e-06,100,99.5265151515152,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Granzyme B","Stanford_IMC_Tonsil_Citra_20min",0.467396433843695,-0.24649911491707,75049.5,0.0627823341631866,2.1701738088316e-274,8.08882965109961e-274,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Ki67","Stanford_IMC_Tonsil_Citra_20min",0.868256484934583,-0.0616647714254922,129759,0.108549329424992,2.24901338297665e-220,4.39093089057346e-220,99.2049469964664,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Collagen","Stanford_IMC_Tonsil_Citra_20min",0.610888969423023,-0.0443692360669652,571023.5,0.477687235651569,0.0708855989273692,0.0745207578467215,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD44","Stanford_IMC_Tonsil_Citra_20min",0.521464015586454,-0.223941953195721,129269,0.108139422047328,7.84603228584314e-221,1.60843661859784e-220,99.6466431095406,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD66a","Stanford_IMC_Tonsil_Citra_20min",0.484158435937748,-0.200987174698497,191316,0.160044571153228,1.0191789838512e-166,1.60716685914996e-166,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD11c","Stanford_IMC_Tonsil_Citra_20min",0.605190487843472,-0.126470745904402,253896,0.212395599100546,6.76814147709867e-120,9.91049287718019e-120,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD56","Stanford_IMC_Tonsil_Citra_20min",0.656432252055996,-0.151957865418765,88758.5,0.0742505387354106,2.69671360769881e-260,7.89751842254652e-260,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"HLADR","Stanford_IMC_Tonsil_Citra_20min",0.497815319846908,-0.115501519070313,326478,0.273113756826213,2.42889376743126e-75,3.1120201395213e-75,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"SOX9","Stanford_IMC_Tonsil_Citra_20min",0.363862112568273,-0.33212740493061,44545,0.0372639268122925,4.29079718920001e-307,2.93204474595334e-306,99.8233215547703,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"TenascinC","Stanford_IMC_Tonsil_Citra_20min",0.905878108120515,-0.0324225053395188,132616,0.110939340400471,1.02124019072098e-217,1.90322035543456e-217,99.469964664311,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"PanCK","Stanford_IMC_Tonsil_Citra_20min",0.495876305606696,-0.141167481282735,261675,0.218903087857372,1.27811527532476e-114,1.80699056166604e-114,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD15","Stanford_IMC_Tonsil_Citra_20min",0.784542598501338,-0.0464442045841484,236061,0.197475807099261,1.90455896789394e-132,2.89210806235746e-132,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Podoplanin","Stanford_IMC_Tonsil_Citra_20min",0.479443941907652,-0.244883677673647,89261,0.074670902933933,8.71673907258128e-260,2.38257534650555e-259,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Desmin","Stanford_IMC_Tonsil_Citra_20min",0.687592352600401,-0.13268283466739,150518,0.125915180961559,1.94558341345678e-201,3.32370499798867e-201,99.6466431095406,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Hoechst","Stanford_IMC_Tonsil_Tris_10min",0.525242032312166,-0.00186198601178522,591375.5,0.494712613100974,0.66866124574013,0.66866124574013,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD68","Stanford_IMC_Tonsil_Tris_10min",0.971120186088239,0.0591186789745548,1165453,0.974954659224756,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"aSMA","Stanford_IMC_Tonsil_Tris_10min",0.465520410962025,0.107620261818457,843908,0.705967582182247,2.05045956439353e-62,2.47261300412161e-62,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD45RO","Stanford_IMC_Tonsil_Tris_10min",0.680376734286437,0.237387556286621,1053796,0.881548479494593,1.79957058931031e-209,3.20793018094446e-209,100,99.8233215547703,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD45RA","Stanford_IMC_Tonsil_Tris_10min",0.726788901592945,0.0279280479572936,669894,0.560396924188885,1.0126435277893e-06,1.15328846220448e-06,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD14","Stanford_IMC_Tonsil_Tris_10min",0.672297162199911,0.252482973539472,1112287,0.930478872202591,4.61041942328491e-266,1.57522663628901e-265,100,99.7349823321555,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD209","Stanford_IMC_Tonsil_Tris_10min",0.655784691324916,0.173863292672605,1084764,0.90745462576293,1.38317480983925e-238,3.15056484463384e-238,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD16","Stanford_IMC_Tonsil_Tris_10min",0.759571900803922,0.166770458842039,1145659.5,0.95839649253132,2.11230491915281e-301,1.08255627106581e-300,100,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD163","Stanford_IMC_Tonsil_Tris_10min",0.749673806523487,0.126001240711778,1025543,0.857913554716779,1.42079564885396e-184,2.33010486412049e-184,100,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pS6","Stanford_IMC_Tonsil_Tris_10min",0.737660568322934,0.250363103367732,1070073,0.895164933344041,1.55019846459517e-224,3.34516510781062e-224,100,99.9116607773852,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD11b","Stanford_IMC_Tonsil_Tris_10min",0.715443883851461,0.194492825117042,1105811,0.925061402452083,1.83890492585016e-259,4.71219387249104e-259,100,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pSTAT5","Stanford_IMC_Tonsil_Tris_10min",0.828273474890477,0.275399475571867,1181490,0.988370342113717,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"PDL1","Stanford_IMC_Tonsil_Tris_10min",0.777483213549109,0.133335701603204,1122401,0.938939695095835,1.54111469583725e-276,6.31857025293272e-276,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"PD1","Stanford_IMC_Tonsil_Tris_10min",0.781830070443813,0.155652193694439,1156308,0.967304449084484,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pSTAT1","Stanford_IMC_Tonsil_Tris_10min",0.875126738070456,0.183217060868561,1175619,0.983458982492772,0,0,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pSTAT3","Stanford_IMC_Tonsil_Tris_10min",0.79078945663197,0.222042709064631,1129414,0.944806389870436,6.37357484019196e-284,2.90351742719856e-283,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"FOXP3","Stanford_IMC_Tonsil_Tris_10min",0.734520839643235,0.236618391149452,1109932,0.9285088071528,1.18517770673039e-263,3.73786815199584e-263,100,99.9116607773852,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD4","Stanford_IMC_Tonsil_Tris_10min",0.650566938683551,0.120001085515759,931464,0.779212174751044,4.09449078225465e-113,5.41529426040131e-113,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pNFkB","Stanford_IMC_Tonsil_Tris_10min",0.76380248272827,0.302921171286448,1170310,0.979017761537638,0,0,100,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Neurofilament","Stanford_IMC_Tonsil_Tris_10min",0.800902748806163,0.334606143048231,1146103.5,0.958767918808224,6.9128532428321e-302,4.04895689937309e-301,99.905303030303,99.7349823321555,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pMK2","Stanford_IMC_Tonsil_Tris_10min",0.669365782570342,0.0946286944066528,932974,0.780475358710783,4.01988541233156e-114,5.49384339685313e-114,99.905303030303,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD31","Stanford_IMC_Tonsil_Tris_10min",0.69603800962142,0.142629912564155,866094,0.72452718438805,8.0402654232103e-74,9.98942067732189e-74,99.8106060606061,99.9116607773852,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD20","Stanford_IMC_Tonsil_Tris_10min",0.609829802005408,0.0501696633517194,675769,0.565311629992505,1.24327475546568e-07,1.45640757068837e-07,99.905303030303,99.7349823321555,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD8a","Stanford_IMC_Tonsil_Tris_10min",0.60355278928093,0.0485655204708855,669302,0.559901689153014,1.24038138115856e-06,1.37447666560813e-06,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"VEGF","Stanford_IMC_Tonsil_Tris_10min",0.770739566699284,0.245736249676864,1103731,0.923321387461184,2.3277952507027e-257,5.61409442816534e-257,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD3","Stanford_IMC_Tonsil_Tris_10min",0.657016169024413,0.0193912982967569,619205,0.517993260788093,0.145243138087009,0.148874216539185,99.6212121212121,99.9116607773852,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"pCREB","Stanford_IMC_Tonsil_Tris_10min",0.76392266146468,-0.0374102681720113,528656,0.442244887032873,2.93512926549643e-06,3.16684999698299e-06,99.5265151515152,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Granzyme B","Stanford_IMC_Tonsil_Tris_10min",0.713895548760765,0.24649911491707,1120342.5,0.937217665836813,2.1701738088316e-274,8.08882965109961e-274,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Ki67","Stanford_IMC_Tonsil_Tris_10min",0.929921256360075,0.0616647714254922,1065633,0.891450670575008,2.24901338297665e-220,4.39093089057346e-220,100,99.2049469964664,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Collagen","Stanford_IMC_Tonsil_Tris_10min",0.655258205489988,0.0443692360669652,624368.5,0.522312764348431,0.0708855989273692,0.0745207578467215,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD44","Stanford_IMC_Tonsil_Tris_10min",0.745405968782175,0.22394195319572,1066123,0.891860577952672,7.84603228584314e-221,1.60843661859784e-220,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD66a","Stanford_IMC_Tonsil_Tris_10min",0.685145610636245,0.200987174698497,1004076,0.839955428846772,1.0191789838512e-166,1.60716685914996e-166,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD11c","Stanford_IMC_Tonsil_Tris_10min",0.731661233747873,0.126470745904402,941496,0.787604400899454,6.76814147709867e-120,9.91049287718019e-120,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD56","Stanford_IMC_Tonsil_Tris_10min",0.808390117474761,0.151957865418765,1106633.5,0.925749461264589,2.69671360769881e-260,7.89751842254652e-260,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"HLADR","Stanford_IMC_Tonsil_Tris_10min",0.61331683891722,0.115501519070313,868914,0.726886243173787,2.42889376743126e-75,3.1120201395213e-75,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"SOX9","Stanford_IMC_Tonsil_Tris_10min",0.695989517498883,0.33212740493061,1150847,0.962736073187707,4.29079718920001e-307,2.93204474595334e-306,99.905303030303,99.8233215547703,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"TenascinC","Stanford_IMC_Tonsil_Tris_10min",0.938300613460033,0.0324225053395185,1062776,0.889060659599529,1.02124019072098e-217,1.90322035543456e-217,99.905303030303,99.469964664311,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"PanCK","Stanford_IMC_Tonsil_Tris_10min",0.637043786889431,0.141167481282735,933717,0.781096912142628,1.27811527532476e-114,1.80699056166604e-114,100,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"CD15","Stanford_IMC_Tonsil_Tris_10min",0.830986803085487,0.0464442045841484,959331,0.802524192900739,1.90455896789394e-132,2.89210806235746e-132,100,99.5583038869258,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Podoplanin","Stanford_IMC_Tonsil_Tris_10min",0.724327619581299,0.244883677673647,1106131,0.925329097066067,8.71673907258128e-260,2.38257534650555e-259,100,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Desmin","Stanford_IMC_Tonsil_Tris_10min",0.82027518726779,0.13268283466739,1044874,0.874084819038441,1.94558341345678e-201,3.32370499798867e-201,99.905303030303,99.6466431095406,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_10min"
"Hoechst","Stanford_IMC_Tonsil_Citra_20min",0.527104018323951,0.001861986011785,604016.5,0.505287386899026,0.66866124574013,0.66866124574013,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD68","Stanford_IMC_Tonsil_Citra_20min",0.912001507113684,-0.0591186789745548,29939,0.0250453407752436,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"aSMA","Stanford_IMC_Tonsil_Citra_20min",0.357900149143569,-0.107620261818457,351484,0.294032417817754,2.05045956439353e-62,2.47261300412161e-62,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD45RO","Stanford_IMC_Tonsil_Citra_20min",0.442989177999816,-0.237387556286621,141596,0.118451520505407,1.79957058931031e-209,3.20793018094446e-209,99.8233215547703,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD45RA","Stanford_IMC_Tonsil_Citra_20min",0.698860853635651,-0.0279280479572936,525498,0.439603075811115,1.0126435277893e-06,1.15328846220448e-06,100,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD14","Stanford_IMC_Tonsil_Citra_20min",0.41981418866044,-0.252482973539472,83105,0.0695211277974087,4.61041942328491e-266,1.57522663628901e-265,99.7349823321555,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD209","Stanford_IMC_Tonsil_Citra_20min",0.481921398652312,-0.173863292672605,110628,0.0925453742370703,1.38317480983925e-238,3.15056484463384e-238,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD16","Stanford_IMC_Tonsil_Citra_20min",0.592801441961883,-0.166770458842039,49732.5,0.0416035074686797,2.11230491915281e-301,1.08255627106581e-300,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD163","Stanford_IMC_Tonsil_Citra_20min",0.623672565811708,-0.126001240711778,169849,0.142086445283221,1.42079564885396e-184,2.33010486412049e-184,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"pS6","Stanford_IMC_Tonsil_Citra_20min",0.487297464955202,-0.250363103367732,125319,0.104835066655959,1.55019846459517e-224,3.34516510781062e-224,99.9116607773852,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD11b","Stanford_IMC_Tonsil_Citra_20min",0.520951058734419,-0.194492825117042,89581,0.0749385975479173,1.83890492585016e-259,4.71219387249104e-259,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"pSTAT5","Stanford_IMC_Tonsil_Citra_20min",0.55287399931861,-0.275399475571867,13902,0.0116296578862833,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"PDL1","Stanford_IMC_Tonsil_Citra_20min",0.644147511945905,-0.133335701603204,72991,0.0610603049041653,1.54111469583725e-276,6.31857025293272e-276,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"PD1","Stanford_IMC_Tonsil_Citra_20min",0.626177876749374,-0.155652193694439,39084,0.0326955509155156,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"pSTAT1","Stanford_IMC_Tonsil_Citra_20min",0.691909677201894,-0.183217060868562,19773,0.0165410175072278,0,0,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"pSTAT3","Stanford_IMC_Tonsil_Citra_20min",0.568746747567339,-0.222042709064631,65978,0.0551936101295642,6.37357484019196e-284,2.90351742719856e-283,99.5583038869258,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"FOXP3","Stanford_IMC_Tonsil_Citra_20min",0.497902448493783,-0.236618391149452,85460,0.0714911928471999,1.18517770673039e-263,3.73786815199584e-263,99.9116607773852,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD4","Stanford_IMC_Tonsil_Citra_20min",0.530565853167792,-0.120001085515759,263928,0.220787825248956,4.09449078225465e-113,5.41529426040131e-113,99.6466431095406,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"pNFkB","Stanford_IMC_Tonsil_Citra_20min",0.460881311441823,-0.302921171286448,25082,0.0209822384623621,0,0,99.6466431095406,100,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"Neurofilament","Stanford_IMC_Tonsil_Citra_20min",0.466296605757931,-0.334606143048231,49288.5,0.0412320811917764,6.9128532428321e-302,4.04895689937309e-301,99.7349823321555,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"pMK2","Stanford_IMC_Tonsil_Citra_20min",0.574737088163689,-0.0946286944066528,262418,0.219524641289217,4.01988541233156e-114,5.49384339685313e-114,100,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD31","Stanford_IMC_Tonsil_Citra_20min",0.553408097057265,-0.142629912564155,329298,0.27547281561195,8.0402654232103e-74,9.98942067732189e-74,99.9116607773852,99.8106060606061,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
"CD20","Stanford_IMC_Tonsil_Citra_20min",0.559660138653689,-0.0501696633517196,519623,0.434688370007495,1.24327475546568e-07,1.45640757068837e-07,99.7349823321555,99.905303030303,"Stanford_IMC_Tonsil_Citra_20min","Stanford_IMC_Tonsil_Tris_20min"
